actual_outer,start_objective,c,k,ck_cost,beta,post_objective,objective_delta,gap_to_direct_optimum,improves,raw_full_step_objective,linear_residual_approx,e_rel_to_exact,exact_after_objective,exact_step_norm,last_cycle_pre_residual_ratio,last_cycle_post_residual_ratio,regime
10,14653.187951984966,1,100,100,0.3,87415.23699858588,72762.04904660092,87307.31793801185,False,1317084.378232321,3783215458.6179724,0.9727547990031573,147910.9801057111,204.47924286060754,14.361641256366081,14.361639562859777,mid
10,14653.187951984966,1,100,100,0.2,32651.24734650702,17998.059394522053,32543.328285932985,False,1317084.378232321,3783215458.6179724,0.9727547990031573,147910.9801057111,204.47924286060754,14.361641256366081,14.361639562859777,mid
10,14653.187951984966,1,100,100,0.1,8368.464504758213,-6284.723447226754,8260.545444184176,True,1317084.378232321,3783215458.6179724,0.9727547990031573,147910.9801057111,204.47924286060754,14.361641256366081,14.361639562859777,mid
10,14653.187951984966,1,100,100,0.05,7684.47678428368,-6968.711167701286,7576.557723709644,True,1317084.378232321,3783215458.6179724,0.9727547990031573,147910.9801057111,204.47924286060754,14.361641256366081,14.361639562859777,mid
10,14653.187951984966,1,100,100,0.02,10946.685396474973,-3706.502555509993,10838.766335900937,True,1317084.378232321,3783215458.6179724,0.9727547990031573,147910.9801057111,204.47924286060754,14.361641256366081,14.361639562859777,mid
10,14653.187951984966,1,100,100,0.01,12646.709074984852,-2006.4788770001142,12538.790014410815,True,1317084.378232321,3783215458.6179724,0.9727547990031573,147910.9801057111,204.47924286060754,14.361641256366081,14.361639562859777,mid
10,14653.187951984966,1,100,100,0.005,13611.636180797044,-1041.551771187922,13503.717120223007,True,1317084.378232321,3783215458.6179724,0.9727547990031573,147910.9801057111,204.47924286060754,14.361641256366081,14.361639562859777,mid
10,14653.187951984966,1,100,100,0.002,14227.371588095215,-425.8163638897513,14119.452527521178,True,1317084.378232321,3783215458.6179724,0.9727547990031573,147910.9801057111,204.47924286060754,14.361641256366081,14.361639562859777,mid
10,14653.187951984966,1,100,100,0.001,14438.747102820986,-214.4408491639806,14330.828042246949,True,1317084.378232321,3783215458.6179724,0.9727547990031573,147910.9801057111,204.47924286060754,14.361641256366081,14.361639562859777,mid
11,7684.47678428368,1,100,100,1.0,655.145216428347,-7029.331567855333,547.226155854311,True,655.145216428347,28164237.27812528,0.9734471346938723,135381.13860429823,203.96447758673384,0.4605822958764745,0.46058110087677784,mid
11,7684.47678428368,1,100,100,0.7,1588.3417590851057,-6096.135025198574,1480.4226985110697,True,655.145216428347,28164237.27812528,0.9734471346938723,135381.13860429823,203.96447758673384,0.4605822958764745,0.46058110087677784,mid
11,7684.47678428368,1,100,100,0.5,2766.256981099891,-4918.219803183789,2658.337920525855,True,655.145216428347,28164237.27812528,0.9734471346938723,135381.13860429823,203.96447758673384,0.4605822958764745,0.46058110087677784,mid
11,7684.47678428368,1,100,100,0.3,4393.005216540165,-3291.471567743515,4285.086155966129,True,655.145216428347,28164237.27812528,0.9734471346938723,135381.13860429823,203.96447758673384,0.4605822958764745,0.46058110087677784,mid
11,7684.47678428368,1,100,100,0.2,5376.035987526559,-2308.4407967571206,5268.1169269525235,True,655.145216428347,28164237.27812528,0.9734471346938723,135381.13860429823,203.96447758673384,0.4605822958764745,0.46058110087677784,mid
11,7684.47678428368,1,100,100,0.1,6472.974482721972,-1211.502301561708,6365.055422147936,True,655.145216428347,28164237.27812528,0.9734471346938723,135381.13860429823,203.96447758673384,0.4605822958764745,0.46058110087677784,mid
11,7684.47678428368,1,100,100,0.05,7064.362483798578,-620.1143004851019,6956.443423224542,True,655.145216428347,28164237.27812528,0.9734471346938723,135381.13860429823,203.96447758673384,0.4605822958764745,0.46058110087677784,mid
11,7684.47678428368,1,100,100,0.02,7432.978292481001,-251.49849180267938,7325.059231906965,True,655.145216428347,28164237.27812528,0.9734471346938723,135381.13860429823,203.96447758673384,0.4605822958764745,0.46058110087677784,mid
11,7684.47678428368,1,100,100,0.01,7558.151602089666,-126.3251821940139,7450.23254151563,True,655.145216428347,28164237.27812528,0.9734471346938723,135381.13860429823,203.96447758673384,0.4605822958764745,0.46058110087677784,mid
11,7684.47678428368,1,100,100,0.005,7621.170164356282,-63.30661992739806,7513.251103782246,True,655.145216428347,28164237.27812528,0.9734471346938723,135381.13860429823,203.96447758673384,0.4605822958764745,0.46058110087677784,mid
11,7684.47678428368,1,100,100,0.002,7659.119563643781,-25.357220639899424,7551.200503069745,True,655.145216428347,28164237.27812528,0.9734471346938723,135381.13860429823,203.96447758673384,0.4605822958764745,0.46058110087677784,mid
11,7684.47678428368,1,100,100,0.001,7671.792411365423,-12.684372918257395,7563.873350791387,True,655.145216428347,28164237.27812528,0.9734471346938723,135381.13860429823,203.96447758673384,0.4605822958764745,0.46058110087677784,mid
12,655.145216428347,3,50,150,1.0,44248.76244453527,43593.61722810692,44140.84338396123,False,44248.76244453527,561721398.4183115,0.8345302110493926,142839.91325640943,196.0331750067619,0.30539101358001075,0.30539106769983004,low
12,655.145216428347,3,50,150,0.7,19180.021060618947,18524.8758441906,19072.10200004491,False,44248.76244453527,561721398.4183115,0.8345302110493926,142839.91325640943,196.0331750067619,0.30539101358001075,0.30539106769983004,low
12,655.145216428347,3,50,150,0.5,8946.614982009984,8291.469765581636,8838.695921435947,False,44248.76244453527,561721398.4183115,0.8345302110493926,142839.91325640943,196.0331750067619,0.30539101358001075,0.30539106769983004,low
12,655.145216428347,3,50,150,0.3,3013.381953841683,2358.236737413336,2905.462893267647,False,44248.76244453527,561721398.4183115,0.8345302110493926,142839.91325640943,196.0331750067619,0.30539101358001075,0.30539106769983004,low
12,655.145216428347,3,50,150,0.2,1438.1404305044591,782.9952140761121,1330.2213699304232,False,44248.76244453527,561721398.4183115,0.8345302110493926,142839.91325640943,196.0331750067619,0.30539101358001075,0.30539106769983004,low
12,655.145216428347,3,50,150,0.1,678.7072307186039,23.56201429025691,570.7881701445679,False,44248.76244453527,561721398.4183115,0.8345302110493926,142839.91325640943,196.0331750067619,0.30539101358001075,0.30539106769983004,low
12,655.145216428347,3,50,150,0.05,579.8162514908582,-75.32896493748876,471.8971909168222,True,44248.76244453527,561721398.4183115,0.8345302110493926,142839.91325640943,196.0331750067619,0.30539101358001075,0.30539106769983004,low
12,655.145216428347,3,50,150,0.02,604.7198175731563,-50.42539885519068,496.80075699912027,True,44248.76244453527,561721398.4183115,0.8345302110493926,142839.91325640943,196.0331750067619,0.30539101358001075,0.30539106769983004,low
12,655.145216428347,3,50,150,0.01,626.6007924332296,-28.544423995117427,518.6817318591935,True,44248.76244453527,561721398.4183115,0.8345302110493926,142839.91325640943,196.0331750067619,0.30539101358001075,0.30539106769983004,low
12,655.145216428347,3,50,150,0.005,640.0447928553804,-15.100423572966633,532.1257322813443,True,44248.76244453527,561721398.4183115,0.8345302110493926,142839.91325640943,196.0331750067619,0.30539101358001075,0.30539106769983004,low
12,655.145216428347,3,50,150,0.002,648.9068791929529,-6.238337235394056,540.9878186189169,True,44248.76244453527,561721398.4183115,0.8345302110493926,142839.91325640943,196.0331750067619,0.30539101358001075,0.30539106769983004,low
12,655.145216428347,3,50,150,0.001,651.9930700415626,-3.152146386784352,544.0740094675266,True,44248.76244453527,561721398.4183115,0.8345302110493926,142839.91325640943,196.0331750067619,0.30539101358001075,0.30539106769983004,low
13,579.8162514908582,3,50,150,1.0,30440.212497401928,29860.39624591107,30332.29343682789,False,30440.212497401928,696077955.7356353,0.7818817158849286,131276.2921326664,194.3660453387593,0.6031424942842353,0.6031426290278867,low
13,579.8162514908582,3,50,150,0.7,17011.423844219662,16431.607592728804,16903.504783645625,False,30440.212497401928,696077955.7356353,0.7818817158849286,131276.2921326664,194.3660453387593,0.6031424942842353,0.6031426290278867,low
13,579.8162514908582,3,50,150,0.5,9466.176076075833,8886.359824584975,9358.257015501797,False,30440.212497401928,696077955.7356353,0.7818817158849286,131276.2921326664,194.3660453387593,0.6031424942842353,0.6031426290278867,low
13,579.8162514908582,3,50,150,0.3,3823.0378130579816,3243.2215615671234,3715.1187524839456,False,30440.212497401928,696077955.7356353,0.7818817158849286,131276.2921326664,194.3660453387593,0.6031424942842353,0.6031426290278867,low
13,579.8162514908582,3,50,150,0.2,1945.549415819023,1365.7331643281645,1837.630355244987,False,30440.212497401928,696077955.7356353,0.7818817158849286,131276.2921326664,194.3660453387593,0.6031424942842353,0.6031426290278867,low
13,579.8162514908582,3,50,150,0.1,829.5773097351076,249.7610582442494,721.6582491610716,False,30440.212497401928,696077955.7356353,0.7818817158849286,131276.2921326664,194.3660453387593,0.6031424942842353,0.6031426290278867,low
13,579.8162514908582,3,50,150,0.05,589.7031556275901,9.886904136731914,481.7840950535541,False,30440.212497401928,696077955.7356353,0.7818817158849286,131276.2921326664,194.3660453387593,0.6031424942842353,0.6031426290278867,low
13,579.8162514908582,3,50,150,0.02,555.2967824257535,-24.519469065104772,447.3777218517174,True,30440.212497401928,696077955.7356353,0.7818817158849286,131276.2921326664,194.3660453387593,0.6031424942842353,0.6031426290278867,low
13,579.8162514908582,3,50,150,0.01,562.7371689473023,-17.079082543555955,454.8181083732662,True,30440.212497401928,696077955.7356353,0.7818817158849286,131276.2921326664,194.3660453387593,0.6031424942842353,0.6031426290278867,low
13,579.8162514908582,3,50,150,0.005,570.0649381706261,-9.751313320232157,462.14587759659,True,30440.212497401928,696077955.7356353,0.7818817158849286,131276.2921326664,194.3660453387593,0.6031424942842353,0.6031426290278867,low
13,579.8162514908582,3,50,150,0.002,575.6240115981271,-4.192239892731095,467.7049510240911,True,30440.212497401928,696077955.7356353,0.7818817158849286,131276.2921326664,194.3660453387593,0.6031424942842353,0.6031426290278867,low
13,579.8162514908582,3,50,150,0.001,577.6714382785233,-2.1448132123349524,469.75237770448723,True,30440.212497401928,696077955.7356353,0.7818817158849286,131276.2921326664,194.3660453387593,0.6031424942842353,0.6031426290278867,low
14,555.2967824257535,3,50,150,1.0,5186849.56054422,5186294.263761794,5186741.641483646,False,5186849.56054422,7018707877.094807,0.7600850234602636,128284.67468909099,193.5064041626214,1.3036401892374438,1.3036403300004955,low
14,555.2967824257535,3,50,150,0.7,2459793.4010800556,2459238.10429763,2459685.4820194817,False,5186849.56054422,7018707877.094807,0.7600850234602636,128284.67468909099,193.5064041626214,1.3036401892374438,1.3036403300004955,low
14,555.2967824257535,3,50,150,0.5,1228050.4277135031,1227495.1309310773,1227942.508652929,False,5186849.56054422,7018707877.094807,0.7600850234602636,128284.67468909099,193.5064041626214,1.3036401892374438,1.3036403300004955,low
14,555.2967824257535,3,50,150,0.3,433107.1448355716,432551.8480531458,432999.22577499755,False,5186849.56054422,7018707877.094807,0.7600850234602636,128284.67468909099,193.5064041626214,1.3036401892374438,1.3036403300004955,low
14,555.2967824257535,3,50,150,0.2,190948.66934074648,190393.37255832073,190840.75028017245,False,5186849.56054422,7018707877.094807,0.7600850234602636,128284.67468909099,193.5064041626214,1.3036401892374438,1.3036403300004955,low
14,555.2967824257535,3,50,150,0.1,47867.66059015217,47312.36380772642,47759.74152957813,False,5186849.56054422,7018707877.094807,0.7600850234602636,128284.67468909099,193.5064041626214,1.3036401892374438,1.3036403300004955,low
14,555.2967824257535,3,50,150,0.05,12445.937199370974,11890.64041694522,12338.018138796937,False,5186849.56054422,7018707877.094807,0.7600850234602636,128284.67468909099,193.5064041626214,1.3036401892374438,1.3036403300004955,low
14,555.2967824257535,3,50,150,0.02,2514.014383628204,1958.7176012024506,2406.095323054168,False,5186849.56054422,7018707877.094807,0.7600850234602636,128284.67468909099,193.5064041626214,1.3036401892374438,1.3036403300004955,low
14,555.2967824257535,3,50,150,0.01,1070.5768344879168,515.2800520621633,962.6577739138808,False,5186849.56054422,7018707877.094807,0.7600850234602636,128284.67468909099,193.5064041626214,1.3036401892374438,1.3036403300004955,low
14,555.2967824257535,3,50,150,0.005,697.121046469243,141.8242640434895,589.2019858952069,False,5186849.56054422,7018707877.094807,0.7600850234602636,128284.67468909099,193.5064041626214,1.3036401892374438,1.3036403300004955,low
14,555.2967824257535,3,50,150,0.002,584.2567956740179,28.96001324826443,476.33773509998184,False,5186849.56054422,7018707877.094807,0.7600850234602636,128284.67468909099,193.5064041626214,1.3036401892374438,1.3036403300004955,low
14,555.2967824257535,3,50,150,0.001,565.1506806977284,9.853898271974913,457.2316201236923,False,5186849.56054422,7018707877.094807,0.7600850234602636,128284.67468909099,193.5064041626214,1.3036401892374438,1.3036403300004955,low
14,555.2967824257535,2,100,200,1.0,35563.59952244933,35008.30274002358,35455.680461875294,False,35563.59952244933,673145513.3365855,0.8608141330647654,128284.67468909099,193.5064041626214,0.05832975171939197,0.058329761824188406,low
14,555.2967824257535,2,100,200,0.7,18342.50460008127,17787.207817655515,18234.585539507232,False,35563.59952244933,673145513.3365855,0.8608141330647654,128284.67468909099,193.5064041626214,0.05832975171939197,0.058329761824188406,low
14,555.2967824257535,2,100,200,0.5,9747.300947811984,9192.00416538623,9639.381887237947,False,35563.59952244933,673145513.3365855,0.8608141330647654,128284.67468909099,193.5064041626214,0.05832975171939197,0.058329761824188406,low
14,555.2967824257535,2,100,200,0.3,3806.0103321169986,3250.713549691245,3698.0912715429627,False,35563.59952244933,673145513.3365855,0.8608141330647654,128284.67468909099,193.5064041626214,0.05832975171939197,0.058329761824188406,low
14,555.2967824257535,2,100,200,0.2,1927.4097936950334,1372.11301126928,1819.4907331209974,False,35563.59952244933,673145513.3365855,0.8608141330647654,128284.67468909099,193.5064041626214,0.05832975171939197,0.058329761824188406,low
14,555.2967824257535,2,100,200,0.1,830.1625192191403,274.8657367933869,722.2434586451043,False,35563.59952244933,673145513.3365855,0.8608141330647654,128284.67468909099,193.5064041626214,0.05832975171939197,0.058329761824188406,low
14,555.2967824257535,2,100,200,0.05,587.335641802706,32.03885937695259,479.41658122867,False,35563.59952244933,673145513.3365855,0.8608141330647654,128284.67468909099,193.5064041626214,0.05832975171939197,0.058329761824188406,low
14,555.2967824257535,2,100,200,0.02,542.4824999870311,-12.81428243872233,434.5634394129951,True,35563.59952244933,673145513.3365855,0.8608141330647654,128284.67468909099,193.5064041626214,0.05832975171939197,0.058329761824188406,low
14,555.2967824257535,2,100,200,0.01,544.5899430431039,-10.706839382649605,436.6708824690678,True,35563.59952244933,673145513.3365855,0.8608141330647654,128284.67468909099,193.5064041626214,0.05832975171939197,0.058329761824188406,low
14,555.2967824257535,2,100,200,0.005,548.8658018288862,-6.4309805968672435,440.94674125485017,True,35563.59952244933,673145513.3365855,0.8608141330647654,128284.67468909099,193.5064041626214,0.05832975171939197,0.058329761824188406,low
14,555.2967824257535,2,100,200,0.002,552.4654378230994,-2.8313446026540987,444.5463772490633,True,35563.59952244933,673145513.3365855,0.8608141330647654,128284.67468909099,193.5064041626214,0.05832975171939197,0.058329761824188406,low
14,555.2967824257535,2,100,200,0.001,553.8379232383016,-1.4588591874518215,445.9188626642656,True,35563.59952244933,673145513.3365855,0.8608141330647654,128284.67468909099,193.5064041626214,0.05832975171939197,0.058329761824188406,low
15,542.4824999870311,3,50,150,1.0,785.5549917568721,243.072491769841,677.6359311828361,False,785.5549917568721,58218510.62156145,0.8115695524445325,130351.24823455712,192.97191246717665,0.5911170242919771,0.5911170298055463,low
15,542.4824999870311,3,50,150,0.7,304.35704769901207,-238.12545228801906,196.43798712497605,True,785.5549917568721,58218510.62156145,0.8115695524445325,130351.24823455712,192.97191246717665,0.5911170242919771,0.5911170298055463,low
15,542.4824999870311,3,50,150,0.5,277.2841260294419,-265.19837395758924,169.36506545540587,True,785.5549917568721,58218510.62156145,0.8115695524445325,130351.24823455712,192.97191246717665,0.5911170242919771,0.5911170298055463,low
15,542.4824999870311,3,50,150,0.3,345.73932089701884,-196.7431790900123,237.82026032298282,True,785.5549917568721,58218510.62156145,0.8115695524445325,130351.24823455712,192.97191246717665,0.5911170242919771,0.5911170298055463,low
15,542.4824999870311,3,50,150,0.2,398.59816037669646,-143.88433961033468,290.6790998026604,True,785.5549917568721,58218510.62156145,0.8115695524445325,130351.24823455712,192.97191246717665,0.5911170242919771,0.5911170298055463,low
15,542.4824999870311,3,50,150,0.1,462.7750363722346,-79.70746361479655,354.85597579819853,True,785.5549917568721,58218510.62156145,0.8115695524445325,130351.24823455712,192.97191246717665,0.5911170242919771,0.5911170298055463,low
15,542.4824999870311,3,50,150,0.05,500.2667379633152,-42.21576202371591,392.34767738927917,True,785.5549917568721,58218510.62156145,0.8115695524445325,130351.24823455712,192.97191246717665,0.5911170242919771,0.5911170298055463,low
15,542.4824999870311,3,50,150,0.02,524.960954601345,-17.52154538568618,417.0418940273089,True,785.5549917568721,58218510.62156145,0.8115695524445325,130351.24823455712,192.97191246717665,0.5911170242919771,0.5911170298055463,low
15,542.4824999870311,3,50,150,0.01,533.6095536376895,-8.872946349341646,425.69049306365343,True,785.5549917568721,58218510.62156145,0.8115695524445325,130351.24823455712,192.97191246717665,0.5911170242919771,0.5911170298055463,low
15,542.4824999870311,3,50,150,0.005,538.0173644392738,-4.465135547757313,430.09830386523777,True,785.5549917568721,58218510.62156145,0.8115695524445325,130351.24823455712,192.97191246717665,0.5911170242919771,0.5911170298055463,low
15,542.4824999870311,3,50,150,0.002,540.6894861208765,-1.793013866154638,432.77042554684044,True,785.5549917568721,58218510.62156145,0.8115695524445325,130351.24823455712,192.97191246717665,0.5911170242919771,0.5911170298055463,low
15,542.4824999870311,3,50,150,0.001,541.5848263306189,-0.8976736564122803,433.6657657565828,True,785.5549917568721,58218510.62156145,0.8115695524445325,130351.24823455712,192.97191246717665,0.5911170242919771,0.5911170298055463,low
16,277.2841260294419,3,50,150,1.0,47268.521515284956,46991.23738925551,47160.60245471092,False,47268.521515284956,644076659.8480268,0.7938440908232408,52409.598797100705,174.4380398415122,0.18217813422400034,0.18217816348074808,low
16,277.2841260294419,3,50,150,0.7,22214.08997618112,21936.80585015168,22106.170915607083,False,47268.521515284956,644076659.8480268,0.7938440908232408,52409.598797100705,174.4380398415122,0.18217813422400034,0.18217816348074808,low
16,277.2841260294419,3,50,150,0.5,11162.955919933847,10885.671793904405,11055.03685935981,False,47268.521515284956,644076659.8480268,0.7938440908232408,52409.598797100705,174.4380398415122,0.18217813422400034,0.18217816348074808,low
16,277.2841260294419,3,50,150,0.3,4139.887957136887,3862.6038311074453,4031.968896562851,False,47268.521515284956,644076659.8480268,0.7938440908232408,52409.598797100705,174.4380398415122,0.18217813422400034,0.18217816348074808,low
16,277.2841260294419,3,50,150,0.2,2011.7861935101305,1734.5020674806885,1903.8671329360945,False,47268.521515284956,644076659.8480268,0.7938440908232408,52409.598797100705,174.4380398415122,0.18217813422400034,0.18217816348074808,low
16,277.2841260294419,3,50,150,0.1,740.2486135571029,462.964487527661,632.3295529830668,False,47268.521515284956,644076659.8480268,0.7938440908232408,52409.598797100705,174.4380398415122,0.18217813422400034,0.18217816348074808,low
16,277.2841260294419,3,50,150,0.05,410.6531965595936,133.3690705301517,302.7341359855576,False,47268.521515284956,644076659.8480268,0.7938440908232408,52409.598797100705,174.4380398415122,0.18217813422400034,0.18217816348074808,low
16,277.2841260294419,3,50,150,0.02,307.4594826478903,30.175356618448404,199.54042207385427,False,47268.521515284956,644076659.8480268,0.7938440908232408,52409.598797100705,174.4380398415122,0.18217813422400034,0.18217816348074808,low
16,277.2841260294419,3,50,150,0.01,288.5408413867396,11.256715357297708,180.62178081270358,False,47268.521515284956,644076659.8480268,0.7938440908232408,52409.598797100705,174.4380398415122,0.18217813422400034,0.18217816348074808,low
16,277.2841260294419,3,50,150,0.005,281.9576494964292,4.673523466987319,174.0385889223932,False,47268.521515284956,644076659.8480268,0.7938440908232408,52409.598797100705,174.4380398415122,0.18217813422400034,0.18217816348074808,low
16,277.2841260294419,3,50,150,0.002,278.9247468583512,1.6406208289093343,171.0056862843152,False,47268.521515284956,644076659.8480268,0.7938440908232408,52409.598797100705,174.4380398415122,0.18217813422400034,0.18217816348074808,low
16,277.2841260294419,3,50,150,0.001,278.06633597139836,0.7822099419564665,170.14727539736234,False,47268.521515284956,644076659.8480268,0.7938440908232408,52409.598797100705,174.4380398415122,0.18217813422400034,0.18217816348074808,low
16,277.2841260294419,2,100,200,1.0,1208.5851457860365,931.3010197565945,1100.6660852120006,False,1208.5851457860365,93253056.49234036,0.8768229148727021,52409.598797100705,174.4380398415122,0.0638076033835016,0.0638076213028943,low
16,277.2841260294419,2,100,200,0.7,660.2440310891233,382.9599050596814,552.3249705150872,False,1208.5851457860365,93253056.49234036,0.8768229148727021,52409.598797100705,174.4380398415122,0.0638076033835016,0.0638076213028943,low
16,277.2841260294419,2,100,200,0.5,436.5015447552623,159.21741872582038,328.5824841812263,False,1208.5851457860365,93253056.49234036,0.8768229148727021,52409.598797100705,174.4380398415122,0.0638076033835016,0.0638076213028943,low
16,277.2841260294419,2,100,200,0.3,310.35817476347177,33.07404873402987,202.43911418943574,False,1208.5851457860365,93253056.49234036,0.8768229148727021,52409.598797100705,174.4380398415122,0.0638076033835016,0.0638076213028943,low
16,277.2841260294419,2,100,200,0.2,279.9670750399388,2.682949010496884,172.04801446590275,False,1208.5851457860365,93253056.49234036,0.8768229148727021,52409.598797100705,174.4380398415122,0.0638076033835016,0.0638076213028943,low
16,277.2841260294419,2,100,200,0.1,269.4045163358555,-7.879609693586417,161.48545576181945,True,1208.5851457860365,93253056.49234036,0.8768229148727021,52409.598797100705,174.4380398415122,0.0638076033835016,0.0638076213028943,low
16,277.2841260294419,2,100,200,0.05,271.12311550504415,-6.161010524397739,163.20405493100813,True,1208.5851457860365,93253056.49234036,0.8768229148727021,52409.598797100705,174.4380398415122,0.0638076033835016,0.0638076213028943,low
16,277.2841260294419,2,100,200,0.02,274.29715454232183,-2.9869714871200586,166.3780939682858,True,1208.5851457860365,93253056.49234036,0.8768229148727021,52409.598797100705,174.4380398415122,0.0638076033835016,0.0638076213028943,low
16,277.2841260294419,2,100,200,0.01,275.70441264286677,-1.579713386575122,167.78535206883075,True,1208.5851457860365,93253056.49234036,0.8768229148727021,52409.598797100705,174.4380398415122,0.0638076033835016,0.0638076213028943,low
16,277.2841260294419,2,100,200,0.005,276.47279323193004,-0.8113327975118523,168.55373265789402,True,1208.5851457860365,93253056.49234036,0.8768229148727021,52409.598797100705,174.4380398415122,0.0638076033835016,0.0638076213028943,low
16,277.2841260294419,2,100,200,0.002,276.9544489643489,-0.3296770650929943,169.03538839031287,True,1208.5851457860365,93253056.49234036,0.8768229148727021,52409.598797100705,174.4380398415122,0.0638076033835016,0.0638076213028943,low
16,277.2841260294419,2,100,200,0.001,277.1184310322843,-0.16569499715757274,169.1993704582483,True,1208.5851457860365,93253056.49234036,0.8768229148727021,52409.598797100705,174.4380398415122,0.0638076033835016,0.0638076213028943,low
17,269.4045163358555,3,50,150,1.0,3948682.5790930423,3948413.1745767063,3948574.6600324684,False,3948682.5790930423,6075623509.851716,0.7657956931610603,48978.69673063731,172.2614147449687,1.8935097558150622,1.893509946717726,low
17,269.4045163358555,3,50,150,0.7,1867797.6812976962,1867528.2767813604,1867689.762237122,False,3948682.5790930423,6075623509.851716,0.7657956931610603,48978.69673063731,172.2614147449687,1.8935097558150622,1.893509946717726,low
17,269.4045163358555,3,50,150,0.5,931849.7984686643,931580.3939523285,931741.8794080903,False,3948682.5790930423,6075623509.851716,0.7657956931610603,48978.69673063731,172.2614147449687,1.8935097558150622,1.893509946717726,low
17,269.4045163358555,3,50,150,0.3,329440.5406618274,329171.13614549156,329332.6216012534,False,3948682.5790930423,6075623509.851716,0.7657956931610603,48978.69673063731,172.2614147449687,1.8935097558150622,1.893509946717726,low
17,269.4045163358555,3,50,150,0.2,146015.090713572,145745.68619723612,145907.17165299796,False,3948682.5790930423,6075623509.851716,0.7657956931610603,48978.69673063731,172.2614147449687,1.8935097558150622,1.893509946717726,low
17,269.4045163358555,3,50,150,0.1,37249.060916413335,36979.65640007748,37141.1418558393,False,3948682.5790930423,6075623509.851716,0.7657956931610603,48978.69673063731,172.2614147449687,1.8935097558150622,1.893509946717726,low
17,269.4045163358555,3,50,150,0.05,9964.776771960487,9695.372255624632,9856.85771138645,False,3948682.5790930423,6075623509.851716,0.7657956931610603,48978.69673063731,172.2614147449687,1.8935097558150622,1.893509946717726,low
17,269.4045163358555,3,50,150,0.02,2059.706653827649,1790.3021374917935,1951.787593253613,False,3948682.5790930423,6075623509.851716,0.7657956931610603,48978.69673063731,172.2614147449687,1.8935097558150622,1.893509946717726,low
