outer,trial,accepted,damping,nonlinear_objective_before,nonlinear_objective_after,actual_reduction,predicted_reduction,rho,step_norm,gradient_inf_norm,linear_residual_norm
1,1,True,16.064839580867897,3548660355.5203156,1537006561.7610798,2011653793.7592359,1627738557.0658474,1.2358580467525644,130.57480860626518,2760818730.705343,4.988211121598674e-07
2,1,True,5.354946526955965,1537006561.7610798,282465611.2387281,1254540950.5223517,1191953932.4620638,1.052507916921764,158.98964063705557,1104886594.7897599,1.4887291970883143e-07
3,1,True,1.7849821756519884,282465611.2387281,15642840.37883694,266822770.85989118,266674708.26737088,1.0005552179787962,133.18270952494657,476271840.7904508,1.9531320104048453e-07
4,1,True,0.5949940585506628,15642840.37883694,441909.6483854434,15200930.730451496,15215402.408845365,0.9990488796809307,152.43739886957968,114384694.07372466,2.5655865495731675e-08
5,1,True,0.1983313528502209,441909.6483854434,115692.33765913617,326217.3107263072,329375.98223898036,0.9904101340625943,196.54931424960392,15741801.41221482,4.622149281323621e-09
6,1,True,0.06611045095007363,115692.33765913617,51841.565566522324,63850.77209261385,65565.11987139593,0.9738527469766741,240.85029111133167,3222560.4336893414,1.4798359306212062e-09
7,1,True,0.022036816983357875,51841.565566522324,32348.71374223169,19492.851824290636,20241.974961100765,0.9629915984853391,279.6472630647346,804454.103022239,4.0374137641606716e-10
8,1,True,0.007345605661119291,32348.71374223169,26712.364503466026,5636.349238765662,8312.225328889792,0.6780794571552443,295.0129192504955,131807.6578301019,9.847346867428957e-10
9,1,True,0.007013742484114035,26712.364503466026,22365.435485630078,4346.929017835948,5280.535067294063,0.8231985892413496,159.53338824476475,50699.15378161928,1.1061992982112024e-09
10,1,True,0.005119445043179488,22365.435485630078,19450.821350661325,2914.614134968753,3137.133020285391,0.929069349664875,139.56953411214874,38444.77968063499,9.222245546252424e-10
11,1,True,0.0018842881411146495,19450.821350661325,16399.005572002472,3051.8157786588527,3559.736882320594,0.857314986906946,206.24123874139133,24985.982644137428,4.72960681067733e-09
12,1,True,0.0011966008496289225,16399.005572002472,13511.096942866388,2887.9086291360836,3565.488502194067,0.8099615599262131,190.06796029248397,119156.18325146733,6.434342132583938e-09
13,1,False,0.000911523437645022,13511.096942866388,13679.749444007539,-168.65250114115042,3202.060633169195,-0.052669989879057647,183.99356826098673,203233.9561736614,7.101721620417575e-09
13,2,False,0.001823046875290044,13511.096942866388,13657.068309371802,-145.97136650541324,2245.3262937219665,-0.06501120434635971,125.50202908899367,203233.9561736614,2.4821704222681612e-09
13,3,True,0.007292187501160176,13511.096942866388,13222.993379010095,288.1035638562935,1265.6985630476318,0.2276241533865527,62.12022705410969,203233.9561736614,9.68998089616894e-10
14,1,True,0.008471024052990078,13222.993379010095,12437.180049496557,785.8133295135376,1250.531472375382,0.6283834888384591,52.2030385413716,9689.980588101062,3.5421120969874307e-10
15,1,True,0.008327622642700658,12437.180049496557,12041.462759108084,395.717290388473,762.5770846411039,0.518921035471072,40.81198246447578,7014.566763087563,1.0563726972445104e-09
16,1,True,0.008327171363077568,12041.462759108084,11612.505384634038,428.95737447404645,650.9337690854213,0.6589877416818344,39.92100438158261,6834.239858926231,4.742138403284805e-10
17,1,True,0.008059452846119902,11612.505384634038,11311.05492103859,301.4504635954472,501.2616389592732,0.6013834695615708,33.927496196534335,6580.872746525441,3.8624112754963715e-10
18,1,True,0.007992264029105148,11311.05492103859,11001.272336012256,309.78258502633435,451.7547906399032,0.6857317098674979,33.34389774430246,6530.756139531251,6.293696556754517e-10
19,1,True,0.007582609292838311,11001.272336012256,10745.177462503752,256.09487350850395,394.575794408261,0.6490384791407829,30.426678107536727,6324.707617580215,6.166117530643335e-10
20,1,True,0.007381790710786592,10745.177462503752,10477.05347713184,268.12398537191257,377.4785542140262,0.7103025652151068,30.94407357894359,6405.440219452538,5.288206719692086e-10
21,1,True,0.00683252128515994,10477.05347713184,10232.586865813539,244.46661131830115,358.2256616512089,0.6824374618821397,29.52657973812429,6302.8991691384335,4.342719173798916e-10
22,1,True,0.00650061685820854,10232.586865813539,9975.833128331213,256.75373748232596,358.38432305993626,0.7164201137207288,31.27214516395649,6567.898795462949,4.5735147125098987e-10
23,1,True,0.0059734629635184045,9975.833128331213,9733.068465659924,242.76466267128853,356.86901373199356,0.6802626547274382,30.64391637533328,6623.536545883013,3.960248272633813e-10
24,1,True,0.00569354327241554,9733.068465659924,9483.856468862634,249.21199679729034,365.5827300347167,0.6816842709545512,33.02248964212872,6973.861085166374,3.142735851495321e-10
25,1,True,0.005420378554876264,9483.856468862634,9252.033861122933,231.8226077397012,368.04452906517275,0.6298765215408226,32.50224622565038,7001.3382022341975,6.818729289654699e-10
26,1,True,0.005325381191704507,9252.033861122933,9023.123706721892,228.91015440104093,377.1928500065089,0.6068782968635031,34.640264529842966,7032.833575257574,1.2301240061476323e-09
27,1,True,0.005273368508224012,9023.123706721892,8813.516893874803,209.6068128470888,379.40151101490966,0.5524669954170311,34.09569907666862,6766.1620839903635,6.567272778566766e-10
28,1,True,0.005267275430866863,8813.516893874803,8609.05547145524,204.46142241956295,387.24388411619765,0.5279913532687622,35.69008597569944,6441.683838791485,4.331831008358312e-10
29,1,True,0.005266351269729539,8609.05547145524,8421.009842290405,188.0456291648352,389.85295139738514,0.4823501489236038,35.359402326581026,6066.858764033714,3.745797365848266e-10
30,1,True,0.005266582914738033,8421.009842290405,8236.984417465866,184.02542482453828,396.28593510477776,0.46437536264284035,36.50771553082932,5713.624695839773,2.5375424068880973e-10
31,1,True,0.00526848780634924,8236.984417465866,8067.520626665446,169.4637908004206,399.0618494506103,0.4246554538694239,36.423086191326114,5386.623419063179,2.3757613750706e-10
32,1,True,0.005286515137205673,8067.520626665446,7901.508030459365,166.01259620608107,404.07065084427836,0.4108504190027386,37.21388961317677,5082.821967906647,2.2475092993479147e-10
33,1,True,0.005316480351376249,7901.508030459365,7747.883358743921,153.62467171544358,406.4491584385637,0.3779677446143969,37.1582441039305,4783.61679346154,2.1868903937324945e-10
34,1,True,0.005393772986508042,7747.883358743921,7597.148410164052,150.73494857986952,407.13273743666974,0.37023539185010057,37.46437803991278,4495.937588098386,2.6278716135050004e-10
35,1,True,0.005488059902293811,7597.148410164052,7455.041844112019,142.10656605203258,404.8137980042062,0.3510418042878964,37.03428724904428,4186.64527798557,3.032866502196318e-10
36,1,True,0.005633171471867849,7455.041844112019,7315.622346583117,139.41949752890196,395.28586528298285,0.35270549689170483,36.68733746570953,3894.0942903238024,1.7629887060321927e-10
37,1,True,0.005777184763610988,7315.622346583117,7180.513514168478,135.10883241463944,383.6850506257939,0.35213473184393207,35.67838987144896,3594.1710927146537,4.228986815124622e-10
38,1,True,0.005926603400401561,7180.513514168478,7051.423506655943,129.0900075125346,361.8186383032075,0.3567809776685853,34.85857796653214,3331.9196229280674,3.212097282705559e-10
39,1,True,0.0060658863537832826,7051.423506655943,6923.040373698529,128.3831329574141,343.9889815802088,0.3732187361573343,33.49988225918322,3097.925738517811,2.8358293726684505e-10
40,1,True,0.006164775695707069,6923.040373698529,6805.62619391199,117.41417978653863,315.4050274859866,0.37226476927909885,32.54944738417187,2896.6112730302434,2.3352949043173686e-10
41,1,True,0.006267562971701043,6805.62619391199,6686.071204170743,119.55498974124748,298.20959452374007,0.4009092662903234,31.180826700368165,2735.879455703701,1.748477299921406e-10
42,1,True,0.006316348142012596,6686.071204170743,6579.588152666514,106.48305150422857,270.0257675865438,0.39434403781520794,30.2825893082984,2588.4081432838734,1.7197640309179333e-10
43,1,True,0.006375947018721992,6579.588152666514,6469.61562978181,109.97252288470463,256.58492370731926,0.4286008752803725,29.116889157204646,2474.9351069776376,2.1627547448746267e-10
44,1,True,0.00639451280514053,6469.61562978181,6371.820441869341,97.79518791246846,232.52630385293384,0.42057688223660533,28.32019293929402,2365.582511664488,1.820360357475657e-10
45,1,True,0.006420142193526584,6371.820441869341,6270.582090697337,101.23835117200451,222.6713724032382,0.45465364532208835,27.425440882616833,2277.7617093177487,8.756226035019596e-11
46,1,True,0.006424931380312882,6270.582090697337,6179.409706501691,91.17238419564546,203.34881454575944,0.4483546383061358,26.719864531465642,2192.7066915504406,9.165555933757159e-11
47,1,True,0.006432011693208497,6179.409706501691,6085.497989377996,93.91171712369487,195.95310742546422,0.4792560748719772,26.065527624182497,2118.7917331146864,1.0261696659855426e-10
48,1,True,0.00643247100714291,6085.497989377996,5999.543870946785,85.9541184312111,180.5574929698517,0.476048470863312,25.421853366155503,2047.9233493263987,1.521097384040503e-10
49,1,True,0.006433178085526197,5999.543870946785,5911.685450815728,87.85842013105776,174.59641474408735,0.5032086154795057,24.937742056793628,1982.3612558684697,2.258656659612452e-10
50,1,True,0.006433176385449229,5911.685450815728,5830.087867866815,81.59758294891253,162.08440580130662,0.5034264866229021,24.33050248000023,1919.7972246811626,1.4364264669171135e-10
51,1,True,0.006433174315009617,5830.087867866815,5747.329895353999,82.7579725128162,156.89425835662857,0.5274761063894585,23.95002708935211,1860.289399044433,1.4295797098612202e-10
52,1,True,0.006432106783078132,5747.329895353999,5669.545963592648,77.78393176135069,146.47479865817175,0.5310396906083145,23.367990424234875,1803.4634664938262,9.46602115547261e-11
53,1,True,0.006430567936284583,5669.545963592648,5591.183980874482,78.36198271816647,141.74922452176907,0.5528212445785343,23.05025548640684,1749.3969456251352,9.829523237107705e-11
54,1,True,0.006422986260524347,5591.183980874482,5516.794083904273,74.38989697020861,132.99054988993123,0.5593622782353853,22.502905832412978,1697.7630912148943,1.538725320321835e-10
55,1,True,0.00641223749323565,5516.794083904273,5442.211675792151,74.58240811212181,128.73568142243556,0.5793452699985,22.243423734769536,1649.5527234608508,2.055673801572559e-10
56,1,True,0.006386612561737803,5442.211675792151,5370.74614023464,71.46553555751143,121.53800306323299,0.5880097891712917,21.767405988953954,1603.8593106501837,1.0235039028628897e-10
57,1,True,0.006351782559708779,5370.74614023464,5299.233282703994,71.51285753064622,118.02356251298272,0.6059201739718687,21.603305298790854,1562.662094638004,1.729236900744567e-10
58,1,True,0.006291398589289838,5299.233282703994,5230.019467549,69.21381515499343,112.53227966471059,0.6150574338422333,21.264144887399027,1524.435417606911,9.186270983070833e-11
59,1,True,0.006214736396305685,5230.019467549,5160.639870651732,69.37959689726813,110.1911584194158,0.629629435722888,21.267391425829565,1491.7346902689994,6.965294646780563e-11
60,1,True,0.006106437609635573,5160.639870651732,5092.758077700965,67.8817929507668,106.62840057874715,0.6366201929535159,21.142239950701068,1462.4329168083011,1.1171756005047949e-10
61,1,True,0.00598186499086354,5092.758077700965,5024.42080993546,68.3372677655052,105.84656809347771,0.6456257297369679,21.38463773760096,1438.88232933229,1.378460884847849e-10
62,1,True,0.005834076389934323,5024.42080993546,4956.954570226414,67.46623970904602,104.24294753603667,0.6472019575782143,21.511024721429546,1418.1324876934132,6.659213743380943e-11
63,1,True,0.005685207875348581,4956.954570226414,4888.857332650227,68.09723757618667,105.06816964294453,0.6481243349684592,21.996219607988447,1401.2825979375846,6.947518640132742e-11
64,1,True,0.005537393873005346,4888.857332650227,4821.493606266311,67.3637263839164,105.00801923103077,0.641510304424539,22.306092538408613,1384.3167464274677,1.2903624150338926e-10
65,1,True,0.005411860384278876,4821.493606266311,4753.736906163898,67.75670010241265,107.00802840651342,0.6331926782634602,22.921287561621632,1366.7390248447828,1.3845707002452196e-10
66,1,True,0.00530955991481199,4753.736906163898,4687.177439592938,66.55946657096047,107.69387099653397,0.6180432178271559,23.25142823592381,1344.5413032818692,1.5779933810232406e-10
67,1,True,0.0052396929893767695,4687.177439592938,4620.722160233929,66.45527935900918,110.24509397254856,0.6027957976575066,23.83557759035635,1317.5722072103863,1.4980310356850046e-10
68,1,True,0.005194160445941916,4620.722160233929,4556.1068074903,64.61535274362905,110.93962953582906,0.582437069728639,24.059748705518796,1284.4578721745097,1.5984698449553484e-10
69,1,True,0.005170880981432889,4556.1068074903,4491.81522133839,64.29158615190954,113.62214597666608,0.5658367530315149,24.530234435516242,1247.2946880457814,9.775996900490081e-11
70,1,True,0.005159076151339859,4491.81522133839,4429.752751019584,62.062470318805936,113.87152627476543,0.545021853567263,24.633260520368943,1207.1573251944294,1.5459596925095006e-10
71,1,True,0.00515530970279515,4429.752751019584,4367.806615567763,61.94613545182074,116.42870237572785,0.5320520987334716,24.986112051615283,1166.4320960650164,7.570724751300654e-11
72,1,True,0.005153951657788438,4367.806615567763,4308.276813893321,59.52980167444275,115.94432827503911,0.5134343573342218,24.993895417986923,1125.970809933029,9.649672274738162e-11
73,1,True,0.005153851685182031,4308.276813893321,4248.480184338296,59.79662955502499,118.15444970569315,0.5060886805699688,25.23844200631505,1086.7275659470797,1.2776835944911842e-10
74,1,True,0.005153842378572899,4248.480184338296,4191.248563498525,57.231620839770585,116.76823309054154,0.4901300578505239,25.164124164741136,1048.8379927011533,8.44219597180094e-11
75,1,True,0.005153882021429429,4191.248563498525,4133.38453252324,57.86403097528546,118.45482823631235,0.48849026955532093,25.303868719324445,1012.3908816265089,1.7903775288624687e-10
76,1,True,0.005153944888021419,4133.38453252324,4078.230994649185,55.153537874054564,116.11222007477643,0.47500200959499017,25.148864441608012,977.3006906476402,1.245760446746502e-10
77,1,True,0.005154588975784783,4078.230994649185,4022.1642027333896,56.06679191579542,117.15295133543017,0.4785777163672643,25.185745106523388,943.4968568321464,1.203218195712166e-10
78,1,True,0.005154994373524433,4022.1642027333896,3968.9262180113897,53.237984721999965,113.89300066801394,0.4674385994727021,24.95023850918342,910.8571278626428,1.261163454965671e-10
79,1,True,0.005156418102788784,3968.9262180113897,3914.5992257072235,54.3269923041662,114.2260924574361,0.47560930375351834,24.889464975985096,879.3854227794179,8.43457304784131e-11
80,1,True,0.005157016666942239,3914.5992257072235,3863.1658378883612,51.43338781886223,110.17603057771211,0.46682919641567544,24.57778649462343,848.9290601042125,8.890835804338661e-11
81,1,True,0.005158522429522013,3863.1658378883612,3810.578324286355,52.58751360200631,109.81111648886862,0.47889061948784595,24.429521230796627,819.5557064121793,7.535676688189844e-11
82,1,True,0.0051589106172266535,3810.578324286355,3760.8792049959143,49.69911929044065,105.17385297027613,0.47254253682696634,24.050562671125522,791.0945917249223,9.543123743467995e-11
83,1,True,0.0051597649542352055,3760.8792049959143,3710.0640689492297,50.81513604668453,104.18438522506408,0.48774234197294775,23.827846693569775,763.6025188287127,7.393064849695623e-11
84,1,True,0.0051598409767808755,3710.0640689492297,3662.0578323127065,48.00623663652323,99.19992562103438,0.48393419990976255,23.392728712781057,736.9341281494656,7.1327452700062e-11
85,1,True,0.005160012149039047,3662.0578323127065,3613.0576603930685,49.00017191963798,97.69450130797387,0.5015653006423461,23.107817012060753,711.0922510374714,7.238491541502895e-11
86,1,True,0.005160011990719696,3613.0576603930685,3566.7203158617685,46.337344531300005,92.59301347861056,0.5004410461487373,22.6278347446547,685.9847194225921,1.0473207343080245e-10
87,1,True,0.005160011987178151,3566.7203158617685,3519.5694632888944,47.1508525728741,90.68872435559847,0.5199196802900375,22.2907051369913,661.577419392397,6.889908533463907e-11
88,1,True,0.005159685709180249,3519.5694632888944,3474.882447806484,44.687015482410516,85.6673268903437,0.5216342928455209,21.778321167961952,637.819262173553,7.627350191938745e-11
89,1,True,0.005159267742802334,3474.882447806484,3429.59087525476,45.29157255172413,83.48920924711564,0.5424841480731697,21.400223233427187,614.6755169883407,5.380585157184729e-11
90,1,True,0.005156102851528494,3429.59087525476,3386.5201303605113,43.07074489424849,78.72755002488452,0.5470860566680218,20.874783679889465,592.0974965584078,8.121385076079316e-11
91,1,True,0.005151796707796771,3386.5201303605113,3343.042556854141,43.47757350637039,76.44051191557452,0.568776587398965,20.47783644308414,570.0371639842272,9.681446396984312e-11
92,1,True,0.005138388504906976,3343.042556854141,3301.4928779919496,41.549678862191286,72.14464422729678,0.5759218762142079,19.97596517800584,548.42222687728,6.4501450903422e-11
93,1,True,0.005120399061747622,3301.4928779919496,3259.6644712086186,41.82840678333105,70.0013498666536,0.5975371455409142,19.606774936808364,527.0851080668159,6.216978771661119e-11
94,1,True,0.005082388532091888,3259.6644712086186,3219.4004669126793,40.26400429593923,66.44285869188607,0.6059944603325177,19.19313115982425,505.91662992510567,9.918267088775812e-11
95,1,True,0.005033970475536086,3219.4004669126793,3178.847751663016,40.55271524966338,64.80432914196763,0.6257717005421668,18.931298203292403,484.4308580885454,8.939497885169808e-11
96,1,True,0.004953848905677535,3178.847751663016,3139.4207813246126,39.42697033840341,62.29986847424909,0.6328580028174551,18.695462518520433,478.9404693226594,6.699284873696313e-11
97,1,True,0.004860910353590316,3139.4207813246126,3099.5383583837956,39.88242294081692,61.56117242087301,0.6478502824500194,18.635632288976446,485.599523960585,7.28570938988659e-11
98,1,True,0.004735228066730214,3099.5383583837956,3060.3650273229396,39.17333106085607,60.33256822311591,0.6492899641863271,18.650697411191285,493.40270216092875,4.35562268222902e-11
99,1,True,0.004609183906336616,3060.3650273229396,3020.5504923260623,39.81453499687723,60.71476173369878,0.6557636703164198,18.83680115461652,503.69325907712243,4.788057201367125e-11
100,1,True,0.004469832120077836,3020.5504923260623,2981.3232478266536,39.2272444994087,60.65341257539538,0.6467442281280904,19.078240445446372,515.6584677062135,4.339642666398913e-11
